loss,learning_rate,epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.0001,8.560311284046693e-06,13.15,1565,,,,,,,,,,,,,
0.0001,8.521400778210117e-06,13.16,1566,,,,,,,,,,,,,
0.0002,8.482490272373542e-06,13.17,1567,,,,,,,,,,,,,
0.0,8.443579766536966e-06,13.18,1568,,,,,,,,,,,,,
0.0005,8.40466926070039e-06,13.18,1569,,,,,,,,,,,,,
0.0,8.365758754863813e-06,13.19,1570,,,,,,,,,,,,,
0.0001,8.326848249027237e-06,13.2,1571,,,,,,,,,,,,,
0.0,8.287937743190662e-06,13.21,1572,,,,,,,,,,,,,
0.0006,8.249027237354086e-06,13.22,1573,,,,,,,,,,,,,
0.0001,8.21011673151751e-06,13.23,1574,,,,,,,,,,,,,
0.0001,8.171206225680935e-06,13.24,1575,,,,,,,,,,,,,
0.0005,8.132295719844358e-06,13.24,1576,,,,,,,,,,,,,
0.0,8.093385214007784e-06,13.25,1577,,,,,,,,,,,,,
0.0002,8.054474708171207e-06,13.26,1578,,,,,,,,,,,,,
0.0001,8.015564202334631e-06,13.27,1579,,,,,,,,,,,,,
0.0001,7.976653696498054e-06,13.28,1580,,,,,,,,,,,,,
0.0,7.937743190661478e-06,13.29,1581,,,,,,,,,,,,,
0.0001,7.898832684824903e-06,13.29,1582,,,,,,,,,,,,,
0.0002,7.859922178988327e-06,13.3,1583,,,,,,,,,,,,,
0.0,7.82101167315175e-06,13.31,1584,,,,,,,,,,,,,
0.0014,7.782101167315176e-06,13.32,1585,,,,,,,,,,,,,
0.0001,7.7431906614786e-06,13.33,1586,,,,,,,,,,,,,
0.0003,7.704280155642025e-06,13.34,1587,,,,,,,,,,,,,
0.0,7.665369649805449e-06,13.34,1588,,,,,,,,,,,,,
0.0004,7.626459143968873e-06,13.35,1589,,,,,,,,,,,,,
0.0001,7.587548638132296e-06,13.36,1590,,,,,,,,,,,,,
0.0,7.548638132295719e-06,13.37,1591,,,,,,,,,,,,,
0.0001,7.509727626459144e-06,13.38,1592,,,,,,,,,,,,,
0.0001,7.470817120622568e-06,13.39,1593,,,,,,,,,,,,,
0.001,7.431906614785993e-06,13.39,1594,,,,,,,,,,,,,
0.0002,7.392996108949416e-06,13.4,1595,,,,,,,,,,,,,
0.0001,7.354085603112841e-06,13.41,1596,,,,,,,,,,,,,
0.0,7.315175097276265e-06,13.42,1597,,,,,,,,,,,,,
0.002,7.27626459143969e-06,13.43,1598,,,,,,,,,,,,,
0.0,7.2373540856031134e-06,13.44,1599,,,,,,,,,,,,,
0.0,7.198443579766537e-06,13.45,1600,,,,,,,,,,,,,
0.0003,7.159533073929961e-06,13.45,1601,,,,,,,,,,,,,
0.0001,7.120622568093385e-06,13.46,1602,,,,,,,,,,,,,
0.0003,7.08171206225681e-06,13.47,1603,,,,,,,,,,,,,
0.0001,7.042801556420234e-06,13.48,1604,,,,,,,,,,,,,
0.0,7.003891050583658e-06,13.49,1605,,,,,,,,,,,,,
0.0,6.964980544747082e-06,13.5,1606,,,,,,,,,,,,,
0.0007,6.926070038910507e-06,13.5,1607,,,,,,,,,,,,,
0.0,6.887159533073931e-06,13.51,1608,,,,,,,,,,,,,
0.0016,6.848249027237355e-06,13.52,1609,,,,,,,,,,,,,
0.0,6.809338521400778e-06,13.53,1610,,,,,,,,,,,,,
0.0001,6.770428015564202e-06,13.54,1611,,,,,,,,,,,,,
0.0001,6.7315175097276264e-06,13.55,1612,,,,,,,,,,,,,
0.0002,6.692607003891051e-06,13.55,1613,,,,,,,,,,,,,
0.0002,6.653696498054475e-06,13.56,1614,,,,,,,,,,,,,
0.0001,6.614785992217899e-06,13.57,1615,,,,,,,,,,,,,
0.0,6.5758754863813235e-06,13.58,1616,,,,,,,,,,,,,
0.0,6.536964980544748e-06,13.59,1617,,,,,,,,,,,,,
0.0001,6.498054474708172e-06,13.6,1618,,,,,,,,,,,,,
0.0,6.459143968871596e-06,13.61,1619,,,,,,,,,,,,,
0.0001,6.420233463035019e-06,13.61,1620,,,,,,,,,,,,,
0.0001,6.381322957198443e-06,13.62,1621,,,,,,,,,,,,,
0.0042,6.342412451361868e-06,13.63,1622,,,,,,,,,,,,,
0.005,6.303501945525292e-06,13.64,1623,,,,,,,,,,,,,
0.0001,6.264591439688716e-06,13.65,1624,,,,,,,,,,,,,
0.0,6.22568093385214e-06,13.66,1625,,,,,,,,,,,,,
0.0002,6.186770428015565e-06,13.66,1626,,,,,,,,,,,,,
0.0,6.147859922178988e-06,13.67,1627,,,,,,,,,,,,,
0.0001,6.108949416342413e-06,13.68,1628,,,,,,,,,,,,,
0.0028,6.0700389105058364e-06,13.69,1629,,,,,,,,,,,,,
0.0001,6.031128404669261e-06,13.7,1630,,,,,,,,,,,,,
0.0001,5.992217898832685e-06,13.71,1631,,,,,,,,,,,,,
0.0,5.953307392996109e-06,13.71,1632,,,,,,,,,,,,,
0.0,5.9143968871595335e-06,13.72,1633,,,,,,,,,,,,,
0.0001,5.875486381322957e-06,13.73,1634,,,,,,,,,,,,,
0.0003,5.8365758754863816e-06,13.74,1635,,,,,,,,,,,,,
0.0001,5.797665369649806e-06,13.75,1636,,,,,,,,,,,,,
0.0,5.75875486381323e-06,13.76,1637,,,,,,,,,,,,,
0.0001,5.719844357976654e-06,13.76,1638,,,,,,,,,,,,,
0.0003,5.680933852140078e-06,13.77,1639,,,,,,,,,,,,,
0.0004,5.642023346303502e-06,13.78,1640,,,,,,,,,,,,,
0.0001,5.603112840466927e-06,13.79,1641,,,,,,,,,,,,,
0.0001,5.56420233463035e-06,13.8,1642,,,,,,,,,,,,,
0.0041,5.525291828793775e-06,13.81,1643,,,,,,,,,,,,,
0.0007,5.486381322957198e-06,13.82,1644,,,,,,,,,,,,,
0.0006,5.447470817120623e-06,13.82,1645,,,,,,,,,,,,,
0.002,5.408560311284047e-06,13.83,1646,,,,,,,,,,,,,
0.0,5.369649805447471e-06,13.84,1647,,,,,,,,,,,,,
0.0,5.330739299610895e-06,13.85,1648,,,,,,,,,,,,,
0.0001,5.291828793774319e-06,13.86,1649,,,,,,,,,,,,,
0.0,5.2529182879377435e-06,13.87,1650,,,,,,,,,,,,,
0.0001,5.214007782101168e-06,13.87,1651,,,,,,,,,,,,,
0.0001,5.1750972762645916e-06,13.88,1652,,,,,,,,,,,,,
0.0,5.136186770428015e-06,13.89,1653,,,,,,,,,,,,,
0.0004,5.09727626459144e-06,13.9,1654,,,,,,,,,,,,,
0.0001,5.058365758754864e-06,13.91,1655,,,,,,,,,,,,,
0.0,5.019455252918289e-06,13.92,1656,,,,,,,,,,,,,
0.0001,4.980544747081713e-06,13.92,1657,,,,,,,,,,,,,
0.0,4.941634241245136e-06,13.93,1658,,,,,,,,,,,,,
0.0001,4.90272373540856e-06,13.94,1659,,,,,,,,,,,,,
0.0,4.863813229571985e-06,13.95,1660,,,,,,,,,,,,,
0.0001,4.824902723735409e-06,13.96,1661,,,,,,,,,,,,,
0.0001,4.785992217898833e-06,13.97,1662,,,,,,,,,,,,,
0.0008,4.7470817120622565e-06,13.97,1663,,,,,,,,,,,,,
0.0,4.708171206225681e-06,13.98,1664,,,,,,,,,,,,,
0.0001,4.669260700389105e-06,13.99,1665,,,,,,,,,,,,,
0.0002,4.63035019455253e-06,14.0,1666,,,,,,,,,,,,,
,,14.0,1666,0.08164951950311661,0.9014423076923077,0.8865248226950354,0.8939213349225267,0.9873025704552493,1.1541,366.53,23.396,,,,,
0.0001,4.5914396887159535e-06,14.01,1667,,,,,,,,,,,,,
0.0013,4.552529182879377e-06,14.02,1668,,,,,,,,,,,,,
0.0,4.513618677042802e-06,14.03,1669,,,,,,,,,,,,,
0.0,4.474708171206226e-06,14.03,1670,,,,,,,,,,,,,
0.0,4.4357976653696505e-06,14.04,1671,,,,,,,,,,,,,
0.0001,4.396887159533074e-06,14.05,1672,,,,,,,,,,,,,
0.0001,4.357976653696498e-06,14.06,1673,,,,,,,,,,,,,
0.0,4.319066147859922e-06,14.07,1674,,,,,,,,,,,,,
0.0001,4.280155642023347e-06,14.08,1675,,,,,,,,,,,,,
0.0001,4.241245136186771e-06,14.08,1676,,,,,,,,,,,,,
0.0,4.202334630350195e-06,14.09,1677,,,,,,,,,,,,,
0.0,4.163424124513618e-06,14.1,1678,,,,,,,,,,,,,
0.0001,4.124513618677043e-06,14.11,1679,,,,,,,,,,,,,
0.0,4.085603112840467e-06,14.12,1680,,,,,,,,,,,,,
0.0,4.046692607003892e-06,14.13,1681,,,,,,,,,,,,,
0.0001,4.0077821011673154e-06,14.13,1682,,,,,,,,,,,,,
0.0005,3.968871595330739e-06,14.14,1683,,,,,,,,,,,,,
0.0002,3.9299610894941635e-06,14.15,1684,,,,,,,,,,,,,
0.0001,3.891050583657588e-06,14.16,1685,,,,,,,,,,,,,
0.0001,3.8521400778210125e-06,14.17,1686,,,,,,,,,,,,,
0.0001,3.8132295719844365e-06,14.18,1687,,,,,,,,,,,,,
0.0002,3.7743190661478597e-06,14.18,1688,,,,,,,,,,,,,
0.0,3.735408560311284e-06,14.19,1689,,,,,,,,,,,,,
0.0,3.696498054474708e-06,14.2,1690,,,,,,,,,,,,,
0.0001,3.6575875486381327e-06,14.21,1691,,,,,,,,,,,,,
0.0,3.6186770428015567e-06,14.22,1692,,,,,,,,,,,,,
0.0,3.5797665369649803e-06,14.23,1693,,,,,,,,,,,,,
0.0,3.540856031128405e-06,14.24,1694,,,,,,,,,,,,,
0.0001,3.501945525291829e-06,14.24,1695,,,,,,,,,,,,,
0.0003,3.4630350194552533e-06,14.25,1696,,,,,,,,,,,,,
0.0038,3.4241245136186774e-06,14.26,1697,,,,,,,,,,,,,
0.0,3.385214007782101e-06,14.27,1698,,,,,,,,,,,,,
0.0001,3.3463035019455255e-06,14.28,1699,,,,,,,,,,,,,
0.0,3.3073929961089495e-06,14.29,1700,,,,,,,,,,,,,
0.0001,3.268482490272374e-06,14.29,1701,,,,,,,,,,,,,
0.0001,3.229571984435798e-06,14.3,1702,,,,,,,,,,,,,
0.0002,3.1906614785992216e-06,14.31,1703,,,,,,,,,,,,,
0.0001,3.151750972762646e-06,14.32,1704,,,,,,,,,,,,,
0.0001,3.11284046692607e-06,14.33,1705,,,,,,,,,,,,,
0.0003,3.073929961089494e-06,14.34,1706,,,,,,,,,,,,,
0.0001,3.0350194552529182e-06,14.34,1707,,,,,,,,,,,,,
0.0002,2.9961089494163427e-06,14.35,1708,,,,,,,,,,,,,
0.0,2.9571984435797667e-06,14.36,1709,,,,,,,,,,,,,
0.0001,2.9182879377431908e-06,14.37,1710,,,,,,,,,,,,,
0.0,2.879377431906615e-06,14.38,1711,,,,,,,,,,,,,
0.0,2.840466926070039e-06,14.39,1712,,,,,,,,,,,,,
0.0001,2.8015564202334633e-06,14.39,1713,,,,,,,,,,,,,
0.0001,2.7626459143968874e-06,14.4,1714,,,,,,,,,,,,,
0.0001,2.7237354085603114e-06,14.41,1715,,,,,,,,,,,,,
0.0001,2.6848249027237355e-06,14.42,1716,,,,,,,,,,,,,
0.0002,2.6459143968871595e-06,14.43,1717,,,,,,,,,,,,,
0.0,2.607003891050584e-06,14.44,1718,,,,,,,,,,,,,
0.0,2.5680933852140076e-06,14.45,1719,,,,,,,,,,,,,
0.0003,2.529182879377432e-06,14.45,1720,,,,,,,,,,,,,
0.0003,2.4902723735408565e-06,14.46,1721,,,,,,,,,,,,,
0.0,2.45136186770428e-06,14.47,1722,,,,,,,,,,,,,
0.0015,2.4124513618677046e-06,14.48,1723,,,,,,,,,,,,,
0.0,2.3735408560311282e-06,14.49,1724,,,,,,,,,,,,,
0.0002,2.3346303501945527e-06,14.5,1725,,,,,,,,,,,,,
0.0001,2.2957198443579768e-06,14.5,1726,,,,,,,,,,,,,
0.0001,2.256809338521401e-06,14.51,1727,,,,,,,,,,,,,
0.0001,2.2178988326848253e-06,14.52,1728,,,,,,,,,,,,,
0.0,2.178988326848249e-06,14.53,1729,,,,,,,,,,,,,
0.0,2.1400778210116734e-06,14.54,1730,,,,,,,,,,,,,
0.0001,2.1011673151750974e-06,14.55,1731,,,,,,,,,,,,,
0.0001,2.0622568093385214e-06,14.55,1732,,,,,,,,,,,,,
0.0,2.023346303501946e-06,14.56,1733,,,,,,,,,,,,,
0.0001,1.9844357976653695e-06,14.57,1734,,,,,,,,,,,,,
0.0001,1.945525291828794e-06,14.58,1735,,,,,,,,,,,,,
0.0001,1.9066147859922183e-06,14.59,1736,,,,,,,,,,,,,
0.0,1.867704280155642e-06,14.6,1737,,,,,,,,,,,,,
0.0001,1.8287937743190663e-06,14.61,1738,,,,,,,,,,,,,
0.0,1.7898832684824902e-06,14.61,1739,,,,,,,,,,,,,
0.0002,1.7509727626459144e-06,14.62,1740,,,,,,,,,,,,,
0.0,1.7120622568093387e-06,14.63,1741,,,,,,,,,,,,,
0.0006,1.6731517509727627e-06,14.64,1742,,,,,,,,,,,,,
0.0,1.634241245136187e-06,14.65,1743,,,,,,,,,,,,,
0.0001,1.5953307392996108e-06,14.66,1744,,,,,,,,,,,,,
0.0137,1.556420233463035e-06,14.66,1745,,,,,,,,,,,,,
0.0,1.5175097276264591e-06,14.67,1746,,,,,,,,,,,,,
0.0001,1.4785992217898834e-06,14.68,1747,,,,,,,,,,,,,
0.0001,1.4396887159533074e-06,14.69,1748,,,,,,,,,,,,,
0.0001,1.4007782101167317e-06,14.7,1749,,,,,,,,,,,,,
0.0,1.3618677042801557e-06,14.71,1750,,,,,,,,,,,,,
0.0001,1.3229571984435798e-06,14.71,1751,,,,,,,,,,,,,
0.0,1.2840466926070038e-06,14.72,1752,,,,,,,,,,,,,
0.0001,1.2451361867704283e-06,14.73,1753,,,,,,,,,,,,,
0.0,1.2062256809338523e-06,14.74,1754,,,,,,,,,,,,,
0.0001,1.1673151750972764e-06,14.75,1755,,,,,,,,,,,,,
0.0011,1.1284046692607004e-06,14.76,1756,,,,,,,,,,,,,
0.0001,1.0894941634241244e-06,14.76,1757,,,,,,,,,,,,,
0.0001,1.0505836575875487e-06,14.77,1758,,,,,,,,,,,,,
0.0001,1.011673151750973e-06,14.78,1759,,,,,,,,,,,,,
0.0007,9.72762645914397e-07,14.79,1760,,,,,,,,,,,,,
0.0002,9.33852140077821e-07,14.8,1761,,,,,,,,,,,,,
0.0001,8.949416342412451e-07,14.81,1762,,,,,,,,,,,,,
0.0002,8.560311284046693e-07,14.82,1763,,,,,,,,,,,,,
0.0003,8.171206225680935e-07,14.82,1764,,,,,,,,,,,,,
0.0001,7.782101167315175e-07,14.83,1765,,,,,,,,,,,,,
0.0001,7.392996108949417e-07,14.84,1766,,,,,,,,,,,,,
0.0001,7.003891050583658e-07,14.85,1767,,,,,,,,,,,,,
0.0005,6.614785992217899e-07,14.86,1768,,,,,,,,,,,,,
0.0002,6.225680933852141e-07,14.87,1769,,,,,,,,,,,,,
0.0002,5.836575875486382e-07,14.87,1770,,,,,,,,,,,,,
0.0,5.447470817120622e-07,14.88,1771,,,,,,,,,,,,,
0.0002,5.058365758754865e-07,14.89,1772,,,,,,,,,,,,,
0.0001,4.669260700389105e-07,14.9,1773,,,,,,,,,,,,,
0.0002,4.2801556420233467e-07,14.91,1774,,,,,,,,,,,,,
0.0009,3.8910505836575877e-07,14.92,1775,,,,,,,,,,,,,
0.0,3.501945525291829e-07,14.92,1776,,,,,,,,,,,,,
0.0006,3.1128404669260707e-07,14.93,1777,,,,,,,,,,,,,
0.0001,2.723735408560311e-07,14.94,1778,,,,,,,,,,,,,
0.0,2.3346303501945526e-07,14.95,1779,,,,,,,,,,,,,
0.0,1.9455252918287938e-07,14.96,1780,,,,,,,,,,,,,
0.0001,1.5564202334630353e-07,14.97,1781,,,,,,,,,,,,,
0.0001,1.1673151750972763e-07,14.97,1782,,,,,,,,,,,,,
0.0001,7.782101167315177e-08,14.98,1783,,,,,,,,,,,,,
0.0,3.8910505836575883e-08,14.99,1784,,,,,,,,,,,,,
0.0,0.0,15.0,1785,,,,,,,,,,,,,
,,15.0,1785,0.08155037462711334,0.9040767386091128,0.8912529550827423,0.8976190476190475,0.9874574171570145,1.1575,365.436,23.326,,,,,
,,15.0,1785,,,,,,,,,507.8967,112.434,3.514,1286785884621960.0,0.042697240508410374
